user_id,activity_id,rating
482,54,4
482,315,3
482,267,3
482,30,1
482,71,3
483,162,5
483,267,4
483,497,5
483,61,4
483,217,4
483,412,4
483,80,4
483,125,4
483,275,5
483,53,5
483,14,3
483,366,3
483,137,4
483,76,5
483,412,4
483,163,5
483,271,5
483,184,3
483,142,2
483,297,5
483,464,3
483,500,3
483,343,3
484,288,4
484,240,4
484,49,5
484,144,4
484,221,4
484,444,4
484,293,4
484,50,5
484,410,4
484,474,3
484,237,3
484,238,4
484,454,4
484,177,4
484,62,4
484,468,3
484,446,3
484,307,5
484,260,2
484,46,3
484,280,3
484,382,4
484,335,2
484,20,5
485,344,4
485,189,3
485,386,5
485,60,4
485,52,3
485,263,4
485,296,3
485,246,4
485,416,4
485,222,3
485,459,2
485,489,3
485,195,4
485,252,2
485,292,2
486,458,4
486,397,4
486,66,3
486,64,4
486,193,4
486,303,4
486,382,5
486,7,4
486,433,3
486,121,5
486,303,5
486,32,4
486,446,3
486,306,4
486,263,3
486,266,5
486,359,5
486,208,4
486,40,4
486,154,3
486,333,5
486,38,5
486,89,1
486,349,2
486,375,3
486,72,5
486,227,5
487,1,4
487,407,5
487,321,5
487,480,4
487,181,5
487,235,5
487,139,5
487,470,3
487,255,4
487,279,4
487,223,4
487,443,2
487,26,3
487,412,3
487,59,3
487,192,3
488,440,5
488,44,4
488,398,4
488,170,3
488,198,5
488,368,4
488,144,4
488,233,5
488,113,5
488,467,4
488,340,5
488,49,4
488,22,3
488,293,5
488,258,4
488,178,2
488,217,1
488,319,2
488,75,4
488,20,5
489,394,3
489,392,4
489,199,5
489,277,3
489,410,5
489,26,5
489,440,4
489,464,4
489,185,5
489,457,5
489,35,3
489,234,4
489,264,4
489,406,4
489,302,4
489,19,5
489,142,4
489,238,5
489,363,3
489,329,2
489,424,4
489,251,3
489,128,2
489,316,2
489,14,3
489,370,3
489,262,5
490,192,3
490,338,3
490,192,5
490,380,4
490,265,5
490,487,5
490,53,5
490,87,3
490,128,3
490,448,4
490,11,3
490,193,4
490,395,5
490,11,5
490,178,5
490,349,4
490,334,4
490,412,4
490,11,4
490,296,5
490,236,1
490,7,3
490,321,4
490,350,2
490,121,5
490,445,1
490,276,4
490,174,3
490,126,2
491,446,4
491,496,5
491,17,4
491,16,5
491,259,3
491,352,4
491,189,5
491,250,4
491,363,3
491,379,4
491,316,5
491,75,4
491,360,4
491,303,4
491,497,4
491,235,4
491,114,2
491,139,3
491,233,3
491,59,4
491,95,4
491,229,4
492,92,5
492,345,4
492,433,3
492,391,3
492,275,5
492,332,4
492,75,3
492,327,5
492,66,4
492,438,5
492,21,4
492,331,4
492,282,4
492,168,5
492,281,5
492,261,4
492,344,4
492,200,4
492,209,5
492,199,3
492,485,4
492,422,3
492,444,3
492,98,3
492,58,4
492,98,4
493,160,3
493,461,3
493,410,3
493,375,4
493,144,5
493,414,3
493,453,3
493,394,4
493,297,5
493,170,3
493,324,4
493,374,4
493,240,4
493,473,4
493,114,4
493,173,5
493,406,4
493,27,3
493,88,3
493,480,3
493,446,5
493,494,2
493,372,4
493,15,4
493,401,2
493,41,5
494,153,3
494,179,3
494,164,4
494,252,3
494,32,4
494,469,4
494,157,5
494,378,4
494,180,4
494,23,5
494,44,4
494,347,5
494,175,4
494,58,4
494,433,4
494,421,5
494,30,4
494,379,5
494,163,2
494,28,3
494,486,5
494,29,3
494,299,5
494,47,1
494,191,5
494,275,3
494,39,1
495,234,4
495,276,4
495,215,5
495,169,4
495,111,3
495,422,4
495,476,4
495,147,4
495,375,5
495,264,5
495,212,4
495,150,3
495,436,4
495,39,4
495,500,4
495,427,5
495,447,3
495,418,2
495,17,4
495,92,1
495,253,1
495,335,4
495,225,3
495,13,3
496,108,5
496,126,4
496,96,3
496,66,4
496,250,3
496,117,3
496,378,5
496,79,4
496,405,4
496,469,4
496,11,4
496,156,3
496,303,5
496,307,5
496,110,5
496,180,3
496,46,4
496,99,5
496,352,3
496,471,1
496,203,4
496,422,4
496,115,3
496,301,2
496,302,3
496,305,3
496,60,3
496,287,3
497,396,3
497,334,4
497,46,5
497,77,5
497,334,4
497,438,4
497,102,3
497,447,3
497,208,4
497,11,3
497,17,5
497,163,3
497,373,5
497,420,3
497,53,4
497,48,1
497,105,4
497,402,3
497,147,1
497,286,4
497,435,3
497,78,5
498,17,5
498,41,4
498,344,4
498,272,4
498,64,5
498,275,4
498,135,4
498,256,3
498,256,4
498,171,5
498,41,5
498,369,4
498,335,5
498,481,5
498,456,5
498,152,4
498,470,3
498,145,3
498,406,1
498,392,3
498,203,4
498,415,4
498,240,4
498,19,1
499,475,5
499,411,4
499,215,4
499,215,3
499,37,5
499,302,5
499,39,4
499,215,3
499,278,4
499,368,4
499,196,4
499,152,3
499,71,2
499,337,3
499,20,3
499,98,4
499,279,3
500,232,5
500,409,4
500,32,4
500,267,5
500,281,4
500,66,3
500,372,4
500,412,5
500,108,3
500,407,4
500,108,4
500,104,5
500,399,4
500,190,2
500,450,3
500,476,3
500,376,4
500,33,3
500,454,4
501,407,5
501,162,4
501,318,5
501,257,4
501,69,3
501,340,5
501,483,5
501,350,4
501,34,5
501,266,5
501,364,4
501,125,4
501,386,5
501,41,4
501,120,3
501,272,3
501,439,3
501,373,3
502,284,5
502,34,5
502,96,4
502,372,5
502,462,4
502,470,4
502,74,3
502,69,4
502,387,4
502,75,4
502,110,4
502,312,4
502,117,4
502,363,5
502,86,5
502,405,4
502,53,5
502,226,4
502,486,4
502,99,5
502,201,3
502,160,3
502,210,2
502,439,2
502,130,3
502,301,5
502,454,3
502,358,5
502,107,5
503,91,4
503,268,4
503,241,5
503,266,4
503,347,4
503,148,4
503,397,4
503,306,3
503,38,5
503,339,5
503,18,3
503,309,5
503,236,4
503,155,4
503,500,3
503,342,2
503,432,1
503,46,2
503,369,2
503,373,1
504,288,3
504,302,5
504,402,5
504,362,5
504,452,4
504,56,5
504,362,5
504,336,4
504,289,5
504,367,3
504,410,4
504,42,5
504,427,3
504,299,5
504,72,4
504,385,5
504,40,4
504,471,5
504,283,5
504,228,4
504,149,1
504,415,4
504,10,3
504,175,3
504,499,2
504,371,4
504,245,3
504,300,5
504,341,4
505,38,3
505,479,5
505,295,4
505,421,3
505,478,4
505,223,5
505,99,4
505,397,4
505,267,5
505,425,5
505,241,5
505,139,4
505,364,5
505,153,4
505,271,5
505,94,4
505,306,5
505,38,5
505,397,3
505,462,5
505,244,1
505,348,2
505,258,3
505,71,5
505,392,3
505,240,3
505,451,3
505,416,5
506,101,5
506,479,4
506,218,4
506,6,4
506,127,4
506,361,3
506,482,5
506,107,5
506,287,5
506,452,4
506,365,4
506,305,4
506,288,4
506,358,5
506,378,3
506,332,5
506,395,3
506,379,3
506,82,5
506,222,5
506,370,3
507,321,4
507,48,5
507,182,3
507,289,3
507,322,4
507,18,4
507,235,4
507,6,4
507,474,5
507,204,3
507,311,4
507,436,5
507,467,4
507,27,5
507,113,5
507,444,5
507,55,4
507,237,5
507,293,5
507,423,5
507,329,3
507,370,2
507,437,3
507,51,2
507,460,3
507,136,3
507,319,5
507,498,5
507,104,4
508,182,4
508,493,4
508,411,5
508,475,4
508,288,5
508,311,5
508,166,5
508,457,3
508,195,5
508,450,5
508,241,4
508,167,5
508,450,5
508,398,4
508,336,3
508,340,4
508,318,3
508,38,4
508,210,4
508,301,4
508,381,3
508,294,4
508,331,3
508,245,5
508,205,1
508,470,4
508,128,4
508,187,3
508,205,2
509,74,4
509,462,3
509,388,5
509,192,4
509,17,3
509,284,5
509,275,4
509,161,3
509,359,4
509,384,3
509,284,4
509,398,3
509,269,4
509,198,4
509,436,3
509,385,4
509,54,3
510,72,4
510,72,5
510,195,3
510,278,3
510,216,4
510,367,3
510,212,4
510,288,4
510,343,4
510,234,5
510,411,5
510,368,5
510,392,3
510,313,4
510,62,4
510,454,3
510,37,4
510,302,4
510,322,4
510,471,5
510,439,5
510,250,1
510,7,3
510,261,4
510,489,3
510,498,3
510,41,2
510,115,2
510,69,1
510,102,4
511,236,5
511,54,4
511,387,5
511,178,4
511,159,5
511,484,5
511,437,5
511,153,4
511,83,4
511,31,4
511,438,4
511,498,4
511,248,3
511,290,4
511,363,4
511,380,4
511,278,2
511,317,3
511,145,2
511,417,4
511,56,3
511,343,2
511,416,1
511,233,3
512,217,4
512,110,3
512,200,4
512,239,4
512,420,4
512,273,4
512,253,4
512,163,4
512,30,4
512,32,3
512,162,5
512,70,3
512,294,5
512,433,4
512,388,4
512,358,2
512,57,3
512,375,3
512,245,3
512,476,1
512,103,5
512,199,5
513,20,5
513,254,4
513,74,4
513,360,4
513,161,4
513,5,4
513,458,4
513,346,3
513,492,3
513,102,4
513,316,5
513,97,3
513,11,4
513,246,3
513,435,5
513,43,4
513,397,2
513,452,2
513,63,4
513,397,2
513,119,5
514,194,4
514,127,3
514,113,4
514,378,3
514,478,5
514,314,5
514,477,4
514,148,5
514,157,3
514,357,5
514,101,3
514,335,3
514,487,5
514,310,3
514,265,5
514,161,1
515,189,5
515,356,5
515,7,4
515,80,3
515,262,4
515,346,5
515,346,4
515,137,4
515,316,5
515,281,4
515,446,4
515,263,4
515,50,3
515,272,3
515,55,3
515,252,3
515,337,2
515,272,2
516,31,5
516,30,4
516,285,4
516,304,4
516,167,3
516,85,4
516,249,5
516,270,3
516,241,5
516,357,4
516,229,4
516,7,1
516,486,3
516,354,2
516,173,1
516,307,5
516,384,4
517,403,5
517,101,5
517,378,3
517,479,3
517,315,3
517,32,5
517,467,3
517,291,5
517,186,4
517,68,5
517,164,5
517,379,5
517,241,4
517,179,4
517,312,3
517,235,4
517,489,4
517,355,5
517,94,5
517,417,3
517,347,5
517,278,2
517,456,1
517,14,4
517,138,5
517,173,1
517,183,4
517,52,4
517,95,2
517,429,2
518,274,3
518,226,4
518,399,3
518,87,5
518,219,4
518,172,4
518,258,5
518,171,4
518,331,5
518,391,4
518,222,4
518,377,4
518,259,3
518,300,3
518,380,4
518,190,5
518,272,5
518,82,3
518,92,4
518,424,5
518,334,3
518,472,3
518,155,3
518,476,4
518,40,2
518,204,5
518,417,3
518,314,2
518,492,3
518,348,3
519,197,4
519,75,4
519,399,4
519,356,4
519,69,5
519,426,4
519,243,5
519,186,4
519,355,3
519,165,3
519,65,4
519,235,1
519,72,3
519,56,2
519,1,3
520,364,3
520,328,4
520,328,4
520,348,4
520,389,4
520,199,4
520,368,3
520,65,4
520,145,3
520,50,3
520,148,5
520,464,4
520,374,4
520,411,4
520,214,5
520,336,4
520,101,4
520,91,4
520,2,5
520,196,5
520,1,4
520,187,4
520,219,4
520,108,5
520,352,5
520,412,3
520,131,4
520,189,3
520,248,3
520,371,2
521,179,4
521,483,5
521,479,3
521,285,4
521,294,4
521,139,3
521,15,3
521,101,5
521,398,3
521,13,3
521,312,5
521,162,5
521,279,4
521,459,4
521,379,4
521,352,5
521,220,4
521,490,4
521,452,2
521,491,3
521,26,1
521,6,1
521,234,4
522,275,5
522,300,4
522,8,5
522,451,5
522,187,5
522,319,5
522,290,5
522,261,4
522,95,3
522,118,4
522,87,3
522,70,3
522,413,4
522,195,2
522,96,5
522,438,4
522,39,1
522,105,2
522,174,4
523,242,4
523,69,5
523,17,4
523,175,5
523,32,3
523,384,4
523,281,3
523,315,3
523,460,3
523,197,4
523,224,3
523,310,5
523,488,4
523,448,5
523,11,5
523,162,4
523,433,5
523,138,2
523,442,4
523,28,2
523,324,3
523,471,3
523,215,5
523,201,5
523,465,1
524,241,4
524,35,5
524,411,3
524,298,5
524,398,4
524,417,5
524,198,4
524,357,4
524,144,5
524,324,5
524,287,4
524,426,2
524,499,3
524,84,3
524,9,4
524,296,3
525,148,4
525,31,5
525,175,5
525,235,4
525,279,3
525,109,4
525,136,3
525,357,4
525,378,5
525,48,4
525,223,3
525,478,4
525,350,4
525,268,4
525,69,4
525,253,5
525,384,4
525,111,3
525,172,3
525,39,2
525,33,4
525,289,3
526,255,3
526,85,3
526,198,5
526,418,4
526,180,5
526,309,4
526,12,4
526,496,3
526,179,4
526,271,4
526,99,4
526,386,2
526,381,4
526,123,3
526,329,4
526,123,1
526,80,3
527,151,5
527,284,5
527,415,4
527,16,3
527,438,4
527,253,4
527,323,4
527,409,4
527,104,5
527,388,4
527,275,5
527,45,3
527,261,3
527,156,4
527,447,3
527,307,4
527,25,5
527,275,4
527,415,5
527,309,3
527,172,1
527,109,3
527,38,4
527,235,3
527,496,3
527,299,5
527,442,4
527,142,2
528,356,4
528,163,3
528,263,5
528,344,3
528,381,4
528,281,5
528,117,4
528,373,3
528,87,4
528,217,4
528,346,3
528,310,4
528,395,5
528,137,5
528,156,3
528,331,3
528,391,4
528,219,4
528,395,4
528,384,5
528,486,5
528,305,2
528,358,3
528,119,2
528,374,2
528,63,2
528,42,2
528,127,3
528,27,3
528,3,2
529,88,3
529,448,5
529,17,5
529,346,4
529,259,5
529,420,4
529,346,5
529,426,4
529,129,4
529,125,4
529,31,5
529,458,4
529,259,5
529,489,5
529,458,4
529,168,4
529,317,3
529,43,3
529,227,1
529,264,5
529,41,3
529,428,5
529,324,3
530,322,3
530,452,4
530,50,5
530,317,5
530,111,3
530,311,5
530,417,3
530,408,4
530,3,3
530,425,5
530,361,5
530,240,4
530,68,4
530,65,4
530,277,5
530,39,4
530,206,3
530,438,4
530,118,3
530,315,1
530,416,3
530,202,4
530,60,5
531,266,5
531,68,5
531,231,4
531,425,3
531,31,3
531,469,5
531,445,4
531,139,4
531,496,4
531,2,4
531,304,5
531,352,5
531,231,3
531,488,4
531,333,4
531,343,5
531,97,2
531,324,1
531,103,3
531,254,2
531,112,1
531,226,3
532,488,4
532,136,4
532,320,4
532,407,5
532,269,3
532,83,3
532,396,4
532,253,5
532,220,3
532,174,5
532,419,5
532,310,4
532,242,4
532,14,4
532,220,4
532,409,4
532,228,1
532,358,3
532,37,2
532,440,3
532,432,3
532,149,4
532,171,3
532,65,2
533,249,3
533,433,4
533,382,5
533,252,5
533,230,5
533,20,3
533,412,4
533,489,5
533,290,4
533,179,5
533,280,4
533,271,2
533,4,4
533,362,3
533,227,1
533,473,3
533,167,4
534,457,4
534,212,5
534,264,4
534,120,4
534,43,4
534,212,5
534,233,4
534,450,5
534,107,5
534,471,5
534,140,3
534,375,4
534,81,3
534,481,3
534,268,5
534,241,2
534,53,3
534,134,1
534,51,4
535,259,5
535,426,5
535,458,5
535,156,4
535,331,4
535,46,4
535,11,4
535,168,3
535,388,3
535,66,3
535,83,4
535,438,4
535,251,4
535,143,5
535,258,4
535,190,3
535,175,5
535,85,3
535,494,2
535,98,5
535,470,1
536,299,3
536,482,3
536,139,4
536,91,5
536,196,4
536,410,5
536,430,3
536,50,5
536,394,3
536,305,5
536,358,3
536,50,5
536,212,4
536,47,4
536,485,3
536,352,3
536,57,3
536,373,5
536,391,3
536,269,4
537,291,4
537,125,4
537,315,4
537,379,4
537,397,4
537,194,5
537,90,3
537,312,5
537,229,4
537,301,4
537,326,4
537,132,4
537,470,4
537,417,3
537,174,4
537,294,4
537,352,3
537,121,2
537,215,3
537,368,2
537,165,2
537,256,3
537,172,5
537,41,4
537,443,5
538,83,4
538,455,4
538,252,5
538,419,3
538,7,4
538,447,4
538,225,4
538,76,4
538,197,5
538,447,5
538,397,4
538,388,4
538,419,4
538,350,4
538,83,5
538,455,5
538,255,4
538,466,4
538,413,1
538,333,1
538,471,2
538,62,1
538,107,3
538,18,3
538,212,3
538,65,3
539,249,5
539,350,4
539,38,5
539,129,4
539,271,3
539,76,4
539,155,3
539,2,4
539,139,4
539,105,5
539,407,5
539,446,1
539,56,3
539,141,2
539,331,3
539,134,1
539,408,4
540,173,4
540,406,4
540,411,4
540,191,4
540,238,4
540,240,5
540,89,4
540,72,5
540,39,3
540,111,5
540,423,4
540,92,1
540,69,3
540,334,5
540,251,1
540,11,3
540,256,5
541,298,4
541,167,4
541,213,3
541,2,4
541,392,3
541,430,4
541,89,4
541,212,4
541,305,5
541,238,3
541,62,5
541,94,4
541,4,5
541,199,4
541,277,3
541,410,4
541,49,4
541,120,5
541,89,5
541,440,3
541,50,4
541,219,3
541,60,3
541,400,5
541,386,1
541,71,3
541,99,3
541,399,2
541,310,4
541,193,1
542,161,3
542,225,3
542,162,3
542,179,4
542,372,4
542,151,5
542,370,3
542,14,5
542,448,4
542,71,5
542,86,5
542,179,5
542,193,4
542,320,3
542,83,4
542,341,3
542,362,3
542,456,2
542,147,3
542,44,5
542,333,2
542,238,5
542,166,2
543,460,4
543,397,4
543,58,5
543,339,4
543,433,4
543,94,4
543,417,5
543,1,4
543,124,5
543,30,4
543,285,4
543,127,4
543,13,3
543,167,4
543,484,4
543,15,4
543,354,2
543,151,3
543,366,4
543,438,4
543,492,4
543,53,3
543,442,2
544,53,4
544,346,5
544,273,5
544,446,4
544,447,4
544,121,4
544,53,3
544,193,4
544,384,3
544,156,5
544,79,3
544,446,3
544,87,4
544,334,5
544,355,5
544,202,4
544,268,2
544,227,2
544,106,4
544,282,4
544,485,3
545,297,4
545,4,4
545,427,5
545,62,4
545,464,4
545,439,4
545,348,4
545,42,4
545,3,5
545,423,4
545,218,5
545,213,3
545,392,4
545,40,5
545,121,3
545,109,4
545,345,4
545,48,2
545,207,4
545,175,5
546,297,5
546,48,3
546,113,3
546,182,3
546,452,4
546,449,3
546,216,5
546,305,4
546,139,5
546,368,4
546,176,4
546,242,4
546,469,4
546,78,3
546,416,5
546,255,3
546,97,4
547,406,4
547,414,4
547,62,5
547,173,5
547,6,5
547,449,4
547,228,3
547,215,5
547,120,4
547,170,5
547,169,5
547,43,5
547,434,4
547,474,5
547,430,4
547,278,4
547,308,4
547,235,1
547,161,3
547,168,4
547,77,2
547,419,3
547,377,3
547,273,3
547,303,3
548,463,5
548,409,4
548,217,4
548,384,5
548,200,4
548,429,4
548,380,3
548,438,4
548,75,5
548,220,4
548,300,4
548,458,4
548,466,3
548,185,5
548,467,3
548,357,5
548,472,5
548,468,5
549,145,5
549,90,4
549,291,4
549,318,5
549,139,4
549,411,4
549,297,4
549,196,4
549,247,5
549,293,4
549,167,3
549,199,3
549,101,3
549,233,4
549,478,5
549,311,5
549,58,5
549,289,5
549,181,3
549,267,3
549,9,3
549,255,2
549,396,3
549,429,3
549,419,3
549,118,3
550,287,3
550,114,4
550,227,4
550,374,4
550,56,5
550,227,3
550,408,4
550,212,4
550,423,4
550,233,4
550,125,3
550,342,1
550,223,2
550,197,3
550,307,2
551,45,5
551,41,3
551,273,4
551,188,4
551,383,5
551,206,4
551,74,4
551,16,4
551,143,4
551,413,4
551,206,4
551,103,3
551,396,1
551,452,3
551,496,3
551,7,3
551,247,4
551,493,2
552,356,5
552,261,5
552,16,3
552,356,5
552,14,4
552,25,4
552,497,5
552,135,4
552,71,5
552,284,3
552,447,4
552,14,4
552,458,4
552,387,4
552,344,4
552,92,4
552,217,4
552,86,5
552,188,3
552,129,3
552,63,2
552,352,3
552,8,1
552,39,2
552,213,2
552,358,1
552,44,3
553,380,3
553,102,5
553,17,5
553,87,3
553,192,4
553,5,5
553,219,3
553,20,3
553,273,3
553,178,5
553,83,5
553,230,4
553,225,3
553,225,5
553,298,3
553,58,3
553,236,2
553,305,4
553,134,2
553,477,4
554,242,4
554,251,4
554,388,4
554,7,4
554,87,4
554,225,5
554,370,4
554,458,4
554,360,3
554,360,4
554,61,3
554,151,4
554,251,4
554,433,3
554,286,4
554,337,3
554,41,5
554,460,3
554,69,3
555,98,3
555,377,4
555,128,4
555,487,4
555,25,4
555,92,3
555,57,4
555,25,4
555,188,5
555,487,5
555,95,4
555,401,3
555,44,4
555,7,5
555,54,3
555,459,2
555,89,2
555,123,2
556,135,5
556,463,4
556,404,5
556,329,4
556,193,4
556,41,5
556,202,5
556,390,4
556,424,3
556,202,5
556,17,5
556,258,5
556,401,5
556,98,4
556,431,5
556,220,3
556,52,4
556,197,3
556,188,3
556,371,4
556,387,1
556,58,2
556,370,2
556,151,3
556,450,3
556,235,3
556,483,4
556,147,3
556,68,3
557,483,4
557,224,4
557,321,3
557,175,5
557,397,4
557,355,4
557,214,4
557,347,5
557,255,4
557,58,3
557,489,5
557,333,4
557,99,4
557,139,4
557,304,5
557,331,2
557,405,3
557,53,4
557,394,1
557,349,4
557,159,3
557,239,3
558,404,4
558,267,5
558,74,5
558,400,4
558,77,4
558,236,4
558,492,4
558,489,4
558,121,5
558,315,3
558,387,4
558,488,5
558,284,4
558,243,5
558,168,4
558,219,4
558,107,4
558,167,3
558,365,4
558,210,2
558,335,4
558,98,3
558,485,2
559,6,4
559,430,4
559,406,5
559,65,4
559,422,5
559,410,5
559,81,5
559,111,5
559,141,5
559,385,5
559,491,4
559,196,4
559,37,5
559,191,3
559,479,3
559,149,4
559,279,4
559,279,2
559,479,3
559,305,3
560,109,5
560,207,5
560,303,5
560,148,5
560,174,4
560,164,3
560,94,5
560,421,4
560,294,4
560,129,4
560,174,4
560,85,4
560,437,5
560,167,4
560,252,4
560,249,4
560,42,1
560,243,4
560,176,3
560,226,2
560,120,2
560,435,5
560,6,3
560,4,2
561,183,4
561,47,4
561,234,5
561,47,4
561,119,4
561,283,3
561,140,4
561,234,5
561,474,4
561,170,4
561,444,4
561,298,4
561,176,3
561,228,4
561,313,4
561,184,5
561,65,5
561,131,4
561,180,4
561,117,4
561,189,5
561,58,1
561,23,3
561,139,4
561,204,3
562,96,5
562,168,4
562,165,4
562,387,4
562,312,5
562,405,3
562,156,4
562,175,5
562,463,5
562,341,4
562,164,4
562,335,1
562,152,2
562,485,3
562,329,1
562,445,4
562,9,3
563,60,4
563,70,3
563,64,3
563,178,4
563,190,5
563,334,3
563,28,4
563,87,4
563,122,4
563,78,4
563,245,5
563,349,4
563,245,3
563,431,4
563,329,4
563,118,3
563,346,3
563,149,3
563,390,3
563,52,4
563,466,3
563,166,3
563,251,4
563,430,3
563,230,4
563,133,3
563,438,1
563,237,3
563,124,4
564,387,4
564,86,4
564,437,3
564,310,4
564,346,5
564,88,4
564,306,4
564,497,4
564,310,4
564,279,5
564,156,5
564,109,5
564,45,5
564,359,4
564,143,4
564,223,5
564,71,4
564,497,5
564,425,2
564,42,3
564,321,5
564,298,3
564,49,4
564,304,1
564,383,3
564,185,5
565,360,4
565,371,5
565,165,5
565,435,4
565,390,3
565,82,4
565,79,4
565,60,5
565,87,4
565,485,5
565,117,5
565,190,4
565,448,3
565,128,4
565,28,3
565,226,4
565,16,3
565,290,3
565,198,3
565,336,3
565,440,2
565,223,4
565,307,3
565,191,3
565,267,4
565,251,4
565,96,5
566,409,4
566,290,4
566,360,4
566,159,5
566,192,4
566,455,4
566,294,4
566,400,3
566,466,3
566,71,3
566,180,4
566,220,4
566,36,5
566,486,5
566,303,3
566,312,4
566,346,5
566,220,4
566,262,4
566,16,5
566,481,1
566,152,4
566,348,2
566,187,3
566,188,2
566,119,4
566,191,3
566,451,3
566,377,4
567,125,3
567,418,5
567,285,4
567,201,4
567,260,4
567,162,4
567,469,5
567,18,5
567,139,4
567,90,4
567,350,5
567,311,4
567,333,3
567,306,5
567,94,4
567,445,4
567,47,1
567,115,4
567,212,3
567,138,4
567,242,5
567,307,5
567,275,4
568,301,3
568,398,3
568,376,3
568,434,5
568,49,5
568,62,4
568,133,4
568,160,4
568,65,4
568,18,4
568,434,4
568,427,4
568,112,4
568,195,4
568,67,3
568,327,4
568,155,4
568,239,5
568,66,4
568,487,2
569,496,3
569,345,3
569,311,4
569,101,4
569,350,4
569,469,4
569,480,4
569,126,4
569,116,5
569,437,4
569,306,3
569,249,4
569,379,5
569,494,4
569,31,5
569,101,5
569,467,4
569,499,3
569,447,3
569,119,2
569,368,2
569,449,3
569,346,5
569,442,3
569,82,3
570,114,3
570,392,5
570,119,4
570,430,5
570,365,4
570,27,5
570,264,4
570,142,3
570,111,4
570,62,4
570,154,4
570,183,5
570,330,5
570,238,4
570,42,5
570,394,4
570,411,3
570,442,4
570,374,5
570,329,3
570,197,5
570,403,2
570,223,4
570,380,4
570,484,4
570,161,3
570,86,3
570,31,3
571,181,5
571,236,4
571,314,5
571,328,4
571,294,4
571,333,4
571,418,4
571,136,4
571,136,4
571,207,4
571,249,4
571,355,4
571,157,4
571,15,4
571,255,5
571,124,4
571,303,5
571,479,4
571,270,4
571,198,4
571,328,3
571,169,5
571,441,1
571,498,3
571,115,2
571,450,1
571,455,4
571,202,3
571,329,4
571,97,2
572,197,3
572,192,4
572,346,4
572,254,4
572,135,4
572,128,5
572,381,4
572,382,4
572,197,3
572,239,4
572,79,3
572,405,5
572,31,2
572,114,3
572,421,3
572,272,3
572,443,3
572,483,2
573,22,4
573,351,4
573,47,5
573,22,3
573,362,5
573,289,3
573,411,4
573,19,3
573,138,4
573,146,5
573,449,4
573,476,3
573,468,3
573,450,4
573,228,5
573,411,5
573,496,3
573,15,3
573,338,4
573,75,3
573,259,4
573,325,3
573,2,2
573,1,4
574,420,5
574,100,4
574,260,3
574,20,3
574,151,4
574,370,4
574,14,4
574,100,4
574,102,3
574,359,4
574,316,4
574,372,5
574,346,4
574,393,5
574,302,3
574,465,2
574,118,1
574,472,5
574,154,3
574,440,3
574,106,5
575,348,5
575,351,5
575,35,5
575,442,4
575,55,5
575,292,4
575,114,4
575,422,5
575,293,4
575,213,5
575,461,4
575,374,4
575,411,4
575,234,4
575,427,3
575,47,3
575,317,5
575,308,5
575,109,1
575,25,3
575,148,3
575,462,3
575,494,3
575,378,3
575,466,3
575,130,4
576,184,4
576,430,5
576,277,4
576,467,3
576,304,4
576,81,3
576,439,4
576,285,4
576,146,5
576,127,4
576,288,4
576,82,3
576,172,3
576,485,1
576,181,4
576,67,1
576,498,1
577,331,3
577,53,3
577,258,4
577,451,3
577,246,5
577,41,4
577,128,3
577,373,4
577,103,5
577,53,5
577,481,5
577,342,3
577,41,5
577,413,4
577,498,3
577,22,5
577,236,4
577,136,4
577,26,2
577,7,3
578,137,4
578,180,5
578,164,4
578,380,4
578,455,3
578,175,3
578,200,3
578,281,5
578,281,5
578,363,5
578,226,3
578,446,4
578,246,3
578,88,5
578,156,4
578,37,1
578,485,3
578,170,2
578,235,3
578,238,3
578,52,4
578,51,5
579,170,4
579,50,4
579,276,3
579,111,4
579,72,4
579,302,4
579,410,4
579,434,4
579,221,4
579,112,5
579,292,4
579,27,4
579,365,4
579,17,4
579,256,2
579,435,3
579,66,3
579,246,3
579,17,5
580,363,4
580,345,5
580,163,3
580,61,4
580,488,5
580,20,4
580,104,4
580,286,4
580,17,5
580,470,4
580,463,3
580,359,5
580,294,4
580,458,4
580,194,5
580,102,4
580,442,1
580,500,3
580,111,4
580,172,3
580,276,5
580,471,1
580,49,2
581,484,4
581,121,3
581,497,4
581,397,3
581,121,5
581,320,4
581,257,5
581,290,4
581,412,4
581,164,5
581,96,3
581,303,5
581,295,3
581,80,4
581,451,3
581,184,4
581,152,1
581,148,3
581,473,3
581,411,3
581,288,2
582,189,4
582,7,5
582,477,4
582,243,4
582,488,3
582,21,4
582,366,4
582,346,4
582,396,4
582,466,5
582,129,3
582,379,4
582,68,3
582,244,2
582,198,3
582,85,2
582,221,2
582,394,2
583,401,5
583,416,5
583,205,5
583,259,3
583,98,3
583,106,3
583,152,3
583,334,4
583,128,4
583,143,4
583,413,5
583,388,4
583,317,3
583,136,3
583,241,2
583,442,2
584,124,4
584,54,4
584,44,4
584,93,3
584,266,4
584,315,4
584,326,3
584,483,4
584,69,4
584,180,4
584,418,4
584,90,4
584,109,4
584,470,4
584,19,5
584,319,3
584,264,3
584,40,1
584,320,1
584,20,1
585,137,4
585,350,4
585,153,5
585,252,4
585,230,3
585,380,5
585,316,5
585,378,5
585,153,3
585,156,4
585,79,4
585,5,4
585,332,3
585,286,4
585,34,3
585,7,4
585,436,4
585,206,4
585,139,1
585,35,3
585,56,1
